Ligand,Conformer,1C,2C,3C,5Pd,6P,7P
138_cs,CONF_0033,0.04822,0,0.03562,0.07267,0.07069,0.05772
138_cs,CONF_0034,0.07099,0,0.04993,0.08280,0.08215,0.07213
138_cs,CONF_0035,0.04801,0,0.03537,0.07211,0.07014,0.05743
138_cs,CONF_0036,0.04835,0,0.03583,0.07274,0.07090,0.05780
138_cs,CONF_0038,0.04827,0,0.03573,0.07278,0.07078,0.05774
138_cs,CONF_0039,0.05909,0,0.05219,0.08091,0.07793,0.06695
138_cs,CONF_0041,0.04840,0,0.03589,0.07292,0.07102,0.05795
138_cs,CONF_0042,0.04862,0,0.03588,0.07320,0.07115,0.05819
138_cs,CONF_0043,0.04825,0,0.03539,0.07240,0.07049,0.05754
138_cs,CONF_0044,0.05877,0,0.05152,0.07960,0.07730,0.06598
138_cs,CONF_0045,0.04814,0,0.03570,0.07255,0.07061,0.05759
138_cs,CONF_0046,0.04300,0,0.04007,0.07911,0.06543,0.04987
138_cs,CONF_0047,0.04297,0,0.04013,0.07911,0.06533,0.04965
139_cs,CONF_0001,0.15908,0.01558,0.14996,0.17921,0.20940,0.20658
139_cs,CONF_0002,0.19281,0.01655,0.12100,0.19009,0.20934,0.20707
139_cs,CONF_0003,0.16767,0.01623,0.13838,0.18477,0.21389,0.20572
139_cs,CONF_0004,0.16737,0.01620,0.13857,0.18484,0.21384,0.20583
139_cs,CONF_0006,0.16644,0.01605,0.14191,0.17843,0.20857,0.20794
139_cs,CONF_0008,0.19207,0.01655,0.12139,0.18978,0.20932,0.20713
139_cs,CONF_0010,0.19218,0.01655,0.12150,0.18968,0.20914,0.20689
139_cs,CONF_0015,0.17653,0.01623,0.12961,0.18553,0.21345,0.20815
139_cs,CONF_0017,0.16706,0.01596,0.14137,0.17876,0.20839,0.20773
13_cs,CONF_0001,0.06029,0,0.04981,0.07876,0.08061,0.07380
13_cs,CONF_0002,0.01795,0,0.01127,0.02364,0.02707,0.02607
13_cs,CONF_0004,0.01406,0,0,0.02099,0.02231,0.02196
13_cs,CONF_0005,0,0,0,0.01287,0,0.01707
13_cs,CONF_0007,0,0,0,0,0,0.01114
13_cs,CONF_0008,0,0,0,0,0,0
13_cs,CONF_0010,0.12650,0.02675,0.11886,0.20872,0.21037,0.13859
13_cs,CONF_0017,0,0,0,0,0,0.01121
13_cs,CONF_0019,0,0,0,0,0,0.01104
13_cs,CONF_0020,0.10727,0.01306,0.05156,0.15648,0.12801,0.11884
13_cs,CONF_0024,0.15831,0.01512,0.10464,0.29569,0.10837,0.25765
13_cs,CONF_0053,0.15936,0.01507,0.10374,0.29317,0.11022,0.25612
13_cs,CONF_0116,0,0,0,0,0,0
140_cs,CONF_0001,0.15857,0.01552,0.15050,0.17936,0.20912,0.20648
140_cs,CONF_0002,0.19260,0.01652,0.12120,0.19002,0.20908,0.20699
140_cs,CONF_0003,0.16776,0.01614,0.13824,0.18483,0.21384,0.20548
140_cs,CONF_0004,0.16778,0.01613,0.13821,0.18479,0.21383,0.20552
140_cs,CONF_0006,0.16701,0.01588,0.14136,0.17880,0.20832,0.20796
140_cs,CONF_0009,0.19287,0.01645,0.12063,0.19021,0.20917,0.20700
140_cs,CONF_0016,0.19299,0.01643,0.12091,0.18994,0.20930,0.20699
140_cs,CONF_0017,0.16783,0.01594,0.14062,0.17903,0.20835,0.20795
141_cs,CONF_0003,0.17184,0.01529,0.13461,0.19443,0.20860,0.20216
141_cs,CONF_0004,0.18488,0.01633,0.12975,0.18108,0.21928,0.19356
141_cs,CONF_0006,0.12649,0.01828,0.18089,0.20817,0.20289,0.21171
141_cs,CONF_0008,0.14186,0.01831,0.16414,0.18637,0.19813,0.20412
141_cs,CONF_0009,0.14636,0.01816,0.15047,0.21672,0.20405,0.20046
141_cs,CONF_0010,0.16342,0.02023,0.15089,0.20416,0.21412,0.19583
141_cs,CONF_0011,0.18702,0.01595,0.13377,0.18532,0.22178,0.19372
141_cs,CONF_0014,0.16770,0.01532,0.13924,0.19181,0.21317,0.20043
141_cs,CONF_0016,0.16927,0.01526,0.13749,0.19051,0.21288,0.20067
141_cs,CONF_0020,0.15900,0.01500,0.15681,0.17285,0.20995,0.21025
141_cs,CONF_0022,0.15965,0.01501,0.13427,0.21572,0.20506,0.20514
141_cs,CONF_0026,0.15954,0.01495,0.15655,0.17295,0.21020,0.20987
141_cs,CONF_0027,0.19878,0.01598,0.12058,0.18295,0.22066,0.19032
141_cs,CONF_0032,0.16033,0.01773,0.14441,0.19583,0.21456,0.19624
141_cs,CONF_0035,0.18379,0.01573,0.13662,0.18717,0.20561,0.20824
141_cs,CONF_0036,0.19893,0.01599,0.12055,0.18290,0.22064,0.19032
141_cs,CONF_0040,0.15453,0.01831,0.15597,0.19956,0.21581,0.19971
141_cs,CONF_0041,0.18363,0.01568,0.13673,0.18702,0.20588,0.20830
141_cs,CONF_0042,0.15689,0.01661,0.13962,0.21033,0.20727,0.19944
141_cs,CONF_0043,0.12587,0.01845,0.18041,0.21586,0.20881,0.20519
141_cs,CONF_0045,0.18065,0.01614,0.12287,0.21151,0.20674,0.19949
141_cs,CONF_0047,0.19672,0.01534,0.11021,0.20434,0.21344,0.20280
141_cs,CONF_0049,0.12877,0.01767,0.17866,0.20655,0.20406,0.21175
141_cs,CONF_0051,0.17320,0.01816,0.13077,0.20585,0.20400,0.19563
141_cs,CONF_0054,0.18049,0.01907,0.13185,0.19618,0.21631,0.18894
141_cs,CONF_0072,0.13332,0.01758,0.17374,0.20352,0.20315,0.20495
141_cs,CONF_0080,0.20140,0.01830,0.10768,0.21050,0.21501,0.18801
141_cs,CONF_0093,0.20163,0.01829,0.10753,0.21047,0.21503,0.18791
142_cs,CONF_0003,0.17105,0.01523,0.13547,0.19361,0.20883,0.20184
142_cs,CONF_0004,0.18557,0.01634,0.12914,0.18123,0.21944,0.19380
142_cs,CONF_0006,0.12617,0.01822,0.18124,0.20781,0.20275,0.21214
142_cs,CONF_0008,0.14664,0.01828,0.16026,0.18469,0.19817,0.20310
142_cs,CONF_0009,0.14719,0.01811,0.15008,0.21661,0.20415,0.20061
142_cs,CONF_0010,0.16352,0.02023,0.15093,0.20381,0.21426,0.19590
142_cs,CONF_0011,0.18645,0.01598,0.13433,0.18484,0.22191,0.19353
142_cs,CONF_0014,0.16785,0.01535,0.13910,0.19151,0.21304,0.20039
142_cs,CONF_0016,0.16864,0.01532,0.13835,0.19102,0.21299,0.20053
142_cs,CONF_0020,0.15853,0.01502,0.15753,0.17281,0.20991,0.21039
142_cs,CONF_0022,0.15931,0.01502,0.13443,0.21601,0.20527,0.20509
142_cs,CONF_0026,0.15948,0.01495,0.15664,0.17255,0.20987,0.21027
142_cs,CONF_0027,0.19928,0.01595,0.12036,0.18299,0.22077,0.19007
142_cs,CONF_0032,0.15990,0.01772,0.14498,0.19550,0.21511,0.19620
142_cs,CONF_0035,0.18365,0.01571,0.13699,0.18685,0.20591,0.20806
142_cs,CONF_0036,0.19887,0.01600,0.12079,0.18273,0.22063,0.19005
142_cs,CONF_0040,0.15481,0.01835,0.15588,0.19903,0.21600,0.19970
142_cs,CONF_0041,0.18347,0.01568,0.13700,0.18682,0.20597,0.20808
142_cs,CONF_0042,0.15732,0.01659,0.13904,0.21030,0.20744,0.19935
142_cs,CONF_0043,0.12599,0.01854,0.18052,0.21601,0.20873,0.20516
142_cs,CONF_0045,0.18040,0.01613,0.12304,0.21130,0.20693,0.19945
142_cs,CONF_0047,0.19634,0.01545,0.11071,0.20362,0.21331,0.20280
142_cs,CONF_0049,0.12872,0.01766,0.17898,0.20624,0.20392,0.21194
142_cs,CONF_0051,0.17308,0.01814,0.13119,0.20557,0.20401,0.19578
142_cs,CONF_0054,0.18167,0.01908,0.13065,0.19601,0.21641,0.18931
142_cs,CONF_0072,0.13294,0.01754,0.17428,0.20319,0.20316,0.20554
142_cs,CONF_0080,0.20138,0.01829,0.10793,0.21039,0.21495,0.18812
142_cs,CONF_0093,0.20152,0.01829,0.10768,0.21034,0.21504,0.18807
145_cs,CONF_0001,0.12160,0.01571,0.15060,0.17540,0.21385,0.18096
145_cs,CONF_0002,0.15290,0.01579,0.12341,0.17218,0.19815,0.19095
145_cs,CONF_0003,0.12130,0.01574,0.15075,0.17481,0.21355,0.18110
145_cs,CONF_0004,0.12106,0.01572,0.15097,0.17530,0.21345,0.18119
145_cs,CONF_0005,0.12130,0.01575,0.15076,0.17522,0.21358,0.18106
145_cs,CONF_0006,0.15286,0.01571,0.12422,0.17294,0.19839,0.19106
145_cs,CONF_0007,0.12294,0.01572,0.15364,0.17206,0.19119,0.19833
145_cs,CONF_0008,0.11730,0.01490,0.15282,0.18497,0.21361,0.18891
145_cs,CONF_0009,0.11800,0.01491,0.15226,0.18505,0.21429,0.18859
145_cs,CONF_0010,0.15057,0.01547,0.12198,0.17769,0.18131,0.21523
145_cs,CONF_0011,0.11814,0.01490,0.15228,0.18446,0.21419,0.18839
145_cs,CONF_0012,0.15251,0.01492,0.11877,0.18315,0.18784,0.21401
145_cs,CONF_0013,0.12328,0.01583,0.15309,0.17165,0.19101,0.19797
145_cs,CONF_0014,0.15238,0.01496,0.11904,0.18236,0.18714,0.21414
145_cs,CONF_0015,0.15143,0.01511,0.12097,0.17986,0.18477,0.21478
145_cs,CONF_0016,0.15124,0.01585,0.12123,0.17367,0.18171,0.21255
145_cs,CONF_0017,0.15162,0.01505,0.12039,0.18086,0.18570,0.21458
145_cs,CONF_0018,0.15953,0.01534,0.11387,0.17956,0.22634,0.18372
145_cs,CONF_0019,0.16001,0.01534,0.11313,0.18053,0.22580,0.18449
145_cs,CONF_0020,0.16010,0.01526,0.11302,0.18056,0.22625,0.18427
145_cs,CONF_0021,0.16003,0.01531,0.11338,0.18042,0.22576,0.18448
145_cs,CONF_0022,0.16020,0.01529,0.11330,0.17959,0.22627,0.18375
145_cs,CONF_0023,0.11407,0.01541,0.15988,0.17933,0.18414,0.22564
145_cs,CONF_0024,0.16014,0.01533,0.11331,0.18065,0.22573,0.18456
145_cs,CONF_0025,0.16005,0.01529,0.11298,0.18028,0.22635,0.18396
145_cs,CONF_0026,0.11386,0.01542,0.15950,0.18009,0.18481,0.22513
145_cs,CONF_0027,0.14859,0.01339,0.15215,0.15145,0.18340,0.21663
145_cs,CONF_0028,0.11347,0.01540,0.15967,0.18034,0.18477,0.22539
145_cs,CONF_0029,0.16030,0.01534,0.11305,0.18044,0.22563,0.18452
145_cs,CONF_0030,0.14798,0.01340,0.15284,0.15165,0.18377,0.21686
145_cs,CONF_0031,0.11353,0.01538,0.15976,0.17976,0.18399,0.22594
145_cs,CONF_0032,0.13581,0.01390,0.15146,0.16795,0.22903,0.16790
145_cs,CONF_0033,0.15979,0.01533,0.11349,0.18071,0.22567,0.18469
145_cs,CONF_0034,0.11372,0.01541,0.15984,0.17950,0.18420,0.22560
145_cs,CONF_0035,0.15968,0.01534,0.11323,0.18029,0.22603,0.18451
145_cs,CONF_0036,0.11382,0.01530,0.16012,0.17839,0.18302,0.22655
145_cs,CONF_0037,0.11359,0.01539,0.15993,0.18011,0.18466,0.22536
145_cs,CONF_0038,0.15970,0.01535,0.11367,0.17983,0.22593,0.18418
145_cs,CONF_0039,0.15992,0.01538,0.11350,0.17981,0.22589,0.18393
145_cs,CONF_0040,0.15983,0.01541,0.11383,0.17962,0.22509,0.18465
146_cs,CONF_0001,0.12995,0.01824,0.13118,0.17838,0.19950,0.19999
146_cs,CONF_0002,0.14828,0.01343,0.12256,0.18025,0.22354,0.18729
146_cs,CONF_0004,0.12734,0.01369,0.16255,0.15843,0.19003,0.19596
146_cs,CONF_0005,0.14813,0.01341,0.12239,0.18034,0.22404,0.18706
146_cs,CONF_0006,0.15624,0.01394,0.12101,0.16939,0.22040,0.17400
146_cs,CONF_0007,0.12689,0.01368,0.16265,0.15883,0.19017,0.19585
146_cs,CONF_0009,0.12650,0.01363,0.16293,0.15888,0.18999,0.19575
146_cs,CONF_0010,0.12272,0.01343,0.14793,0.18083,0.18687,0.22424
146_cs,CONF_0011,0.12675,0.01371,0.16286,0.15878,0.19003,0.19583
146_cs,CONF_0012,0.16362,0.01498,0.13928,0.14979,0.21215,0.18237
146_cs,CONF_0013,0.12735,0.01371,0.16231,0.15848,0.19015,0.19581
146_cs,CONF_0015,0.12714,0.01370,0.16263,0.15858,0.18993,0.19594
146_cs,CONF_0016,0.14009,0.01494,0.16310,0.14968,0.18314,0.21165
146_cs,CONF_0017,0.12984,0.01774,0.13253,0.18197,0.19144,0.21191
146_cs,CONF_0018,0.16811,0.01512,0.13239,0.15571,0.18280,0.20705
146_cs,CONF_0019,0.16843,0.01508,0.13132,0.15692,0.18136,0.20851
146_cs,CONF_0020,0.12277,0.01341,0.14787,0.18078,0.18687,0.22419
146_cs,CONF_0021,0.13284,0.01529,0.16746,0.15519,0.20662,0.18335
146_cs,CONF_0022,0.13845,0.01488,0.16401,0.14920,0.18206,0.21246
146_cs,CONF_0023,0.14401,0.01118,0.13303,0.17159,0.21975,0.17828
146_cs,CONF_0024,0.16352,0.01499,0.13908,0.14945,0.21215,0.18220
146_cs,CONF_0025,0.13949,0.01495,0.16340,0.14968,0.18240,0.21208
146_cs,CONF_0026,0.15656,0.01394,0.12059,0.16942,0.22053,0.17382
146_cs,CONF_0027,0.13472,0.01511,0.13957,0.17984,0.18841,0.21287
146_cs,CONF_0028,0.13881,0.01487,0.16400,0.14900,0.18177,0.21274
146_cs,CONF_0029,0.10472,0.01380,0.15404,0.22008,0.25769,0.14413
146_cs,CONF_0030,0.10680,0.01369,0.15194,0.21695,0.25701,0.14595
146_cs,CONF_0031,0.10783,0.01346,0.15100,0.21516,0.25683,0.14653
146_cs,CONF_0033,0.15162,0.01358,0.10697,0.21584,0.14576,0.25708
146_cs,CONF_0034,0.10450,0.01383,0.15412,0.22026,0.25783,0.14406
146_cs,CONF_0035,0.13707,0.01504,0.13645,0.17881,0.18968,0.21177
146_cs,CONF_0036,0.14059,0.01513,0.13358,0.18063,0.21477,0.18661
146_cs,CONF_0037,0.15298,0.01378,0.10592,0.21781,0.14630,0.25691
146_cs,CONF_0038,0.14778,0.01343,0.12269,0.18103,0.22418,0.18690
146_cs,CONF_0039,0.14912,0.01342,0.12183,0.18034,0.22410,0.18705
146_cs,CONF_0040,0.16327,0.01494,0.13905,0.14984,0.21212,0.18263
146_cs,CONF_0041,0.13586,0.01512,0.13807,0.17933,0.18846,0.21281
146_cs,CONF_0042,0.13625,0.01511,0.13743,0.17923,0.18883,0.21252
146_cs,CONF_0043,0.13677,0.01508,0.13709,0.17887,0.18928,0.21213
146_cs,CONF_0044,0.14720,0.01537,0.12492,0.18108,0.19916,0.20555
147_cs,CONF_0001,0.14989,0.01594,0.11814,0.16910,0.20385,0.19640
147_cs,CONF_0002,0.14161,0.01244,0.14011,0.15781,0.18586,0.20802
147_cs,CONF_0003,0.10896,0.01661,0.16127,0.18179,0.18709,0.21153
147_cs,CONF_0004,0.14019,0.01254,0.14019,0.16594,0.20430,0.20056
147_cs,CONF_0005,0.12544,0.01475,0.15667,0.16705,0.20537,0.18945
147_cs,CONF_0006,0.12412,0.01486,0.15877,0.16499,0.20169,0.19116
147_cs,CONF_0007,0.12533,0.01475,0.15728,0.16547,0.20377,0.18967
147_cs,CONF_0008,0.12566,0.01445,0.15369,0.17012,0.20921,0.19086
147_cs,CONF_0009,0.14035,0.01236,0.14135,0.15713,0.18444,0.20985
147_cs,CONF_0010,0.14092,0.01230,0.14015,0.15741,0.20915,0.18472
147_cs,CONF_0011,0.14050,0.01236,0.14084,0.15777,0.20855,0.18513
148_cs,CONF_0001,0.16192,0.01657,0.10811,0.18215,0.21120,0.18734
148_cs,CONF_0002,0.14196,0.01244,0.13948,0.15783,0.18610,0.20767
148_cs,CONF_0003,0.13913,0.01246,0.14289,0.15861,0.20960,0.18597
148_cs,CONF_0004,0.12620,0.01442,0.15332,0.17007,0.20973,0.19094
148_cs,CONF_0005,0.12349,0.01499,0.15913,0.16524,0.20130,0.19131
148_cs,CONF_0006,0.14069,0.01242,0.14089,0.15763,0.20809,0.18578
149_cs,CONF_0001,0.10922,0.02068,0.11015,0.20202,0.17474,0.17551
149_cs,CONF_0002,0.10229,0.01605,0.10420,0.21211,0.18113,0.18446
149_cs,CONF_0003,0.09314,0.01472,0.12244,0.19437,0.17070,0.19395
149_cs,CONF_0004,0.10373,0.01610,0.10201,0.21297,0.18354,0.18206
149_cs,CONF_0005,0.10245,0.01608,0.10334,0.21227,0.18135,0.18415
149_cs,CONF_0006,0.10265,0.01624,0.10343,0.21249,0.18173,0.18369
149_cs,CONF_0007,0.10268,0.01541,0.10386,0.20940,0.17736,0.18764
14_cs,CONF_0008,0.15990,0.01455,0.12053,0.20912,0.18635,0.20789
14_cs,CONF_0009,0.18888,0.01324,0.10347,0.20330,0.18671,0.20220
150_cs,CONF_0001,0.10543,0.01262,0.10446,0.26060,0.19005,0.19015
150_cs,CONF_0002,0.06612,0.01618,0.13544,0.25124,0.16851,0.19236
150_cs,CONF_0003,0.10530,0.01616,0.10259,0.22056,0.17830,0.17879
150_cs,CONF_0004,0.10907,0.01422,0.09053,0.21772,0.17879,0.17723
150_cs,CONF_0005,0.09274,0.01420,0.10554,0.21821,0.17733,0.17829
150_cs,CONF_0006,0.09797,0.01420,0.09964,0.21897,0.17761,0.17789
150_cs,CONF_0007,0.09196,0.01417,0.10650,0.21804,0.17733,0.17844
150_cs,CONF_0008,0.09492,0.01420,0.10292,0.21857,0.17744,0.17803
150_cs,CONF_0009,0.13944,0.01513,0.07690,0.24207,0.18991,0.18206
150_cs,CONF_0010,0.10421,0.01416,0.09328,0.21845,0.17840,0.17728
150_cs,CONF_0011,0.12675,0.01510,0.08670,0.23685,0.19840,0.17181
150_cs,CONF_0012,0.13972,0.01508,0.07707,0.24146,0.18946,0.18264
150_cs,CONF_0013,0.14058,0.01506,0.07675,0.24091,0.18897,0.18313
150_cs,CONF_0016,0.14044,0.01501,0.07677,0.24065,0.18876,0.18305
150_cs,CONF_0017,0.10916,0.01605,0.09941,0.22037,0.17831,0.17893
151_cs,CONF_0001,0.07121,0.01464,0.19355,0.29826,0.20422,0.16253
151_cs,CONF_0002,0.06901,0.01402,0.19032,0.29950,0.20249,0.16181
151_cs,CONF_0005,0.07209,0.01461,0.19286,0.29657,0.20415,0.16294
151_cs,CONF_0007,0.06932,0.01412,0.19007,0.29933,0.20276,0.16192
152_cs,CONF_0001,0.07185,0.01474,0.19343,0.29687,0.20376,0.16300
152_cs,CONF_0002,0.06980,0.01407,0.19004,0.29799,0.20214,0.16238
152_cs,CONF_0003,0.06270,0.01466,0.17508,0.26319,0.17797,0.15677
152_cs,CONF_0005,0.07254,0.01479,0.19294,0.29588,0.20373,0.16320
152_cs,CONF_0007,0.06863,0.01406,0.19028,0.30066,0.20256,0.16169
152_cs,CONF_0009,0.06273,0.01466,0.17527,0.26278,0.17774,0.15675
153_cs,CONF_0002,0.15108,0.01558,0.14470,0.17296,0.14441,0.20375
153_cs,CONF_0006,0.12257,0.01602,0.17322,0.19411,0.14684,0.21211
153_cs,CONF_0007,0.14651,0.01543,0.14996,0.15089,0.15142,0.18392
153_cs,CONF_0008,0.17206,0.01527,0.13220,0.16740,0.15990,0.18936
153_cs,CONF_0011,0.22287,0.01246,0.10010,0.20765,0.18701,0.18255
153_cs,CONF_0016,0.17189,0.01524,0.13255,0.16705,0.15981,0.18940
153_cs,CONF_0017,0.07544,0,0.21698,0.24672,0.16026,0.19677
153_cs,CONF_0018,0.14809,0.01931,0.12753,0.19336,0.21338,0.15477
153_cs,CONF_0021,0.18868,0.01726,0.09911,0.19705,0.17991,0.19845
153_cs,CONF_0025,0.07754,0.01002,0.21595,0.24541,0.16044,0.19801
153_cs,CONF_0041,0.12123,0.01924,0.16632,0.19445,0.20640,0.17474
153_cs,CONF_0047,0.12246,0.01801,0.15574,0.19345,0.18780,0.18567
154_cs,CONF_0001,0.10840,0.01961,0.18513,0.18940,0.20398,0.17348
154_cs,CONF_0002,0.15073,0.01569,0.14562,0.17156,0.14525,0.20236
154_cs,CONF_0003,0.15392,0.01805,0.12463,0.19280,0.18663,0.18639
154_cs,CONF_0004,0.18006,0.01744,0.11104,0.19268,0.20255,0.16835
154_cs,CONF_0005,0.15042,0.01561,0.14552,0.17241,0.14470,0.20350
154_cs,CONF_0006,0.12308,0.01804,0.15519,0.19306,0.18702,0.18617
154_cs,CONF_0008,0.12405,0.01807,0.15455,0.19281,0.18684,0.18620
154_cs,CONF_0012,0.17085,0.01529,0.13260,0.16759,0.15996,0.18902
154_cs,CONF_0016,0.12346,0.01811,0.15530,0.19291,0.18614,0.18729
154_cs,CONF_0017,0.19585,0.01729,0.09473,0.20399,0.18867,0.18626
154_cs,CONF_0021,0.17366,0.01548,0.11526,0.19113,0.18464,0.18417
154_cs,CONF_0022,0.17033,0.01529,0.13312,0.16727,0.15956,0.18926
154_cs,CONF_0026,0.14853,0.01943,0.12603,0.19325,0.21412,0.15269
154_cs,CONF_0027,0.18868,0.01727,0.09884,0.19747,0.17985,0.19863
154_cs,CONF_0028,0.18980,0.01710,0.09610,0.19901,0.18128,0.19717
154_cs,CONF_0030,0.08515,0.01463,0.21980,0.23024,0.18542,0.19473
154_cs,CONF_0031,0.10873,0.01952,0.18452,0.18486,0.18288,0.19045
154_cs,CONF_0041,0.07587,0,0.21649,0.24621,0.15965,0.19758
154_cs,CONF_0045,0.07642,0,0.21636,0.24571,0.19822,0.15943
154_cs,CONF_0048,0.09461,0.01625,0.21475,0.21743,0.19229,0.18465
154_cs,CONF_0050,0.19570,0.01766,0.10700,0.17196,0.19057,0.16650
154_cs,CONF_0057,0.09180,0.01576,0.21605,0.22295,0.18600,0.19222
154_cs,CONF_0061,0.08279,0.01427,0.22182,0.23063,0.18376,0.19652
154_cs,CONF_0062,0.19518,0.01760,0.10638,0.17241,0.16677,0.19032
154_cs,CONF_0067,0.12103,0.01916,0.16726,0.19446,0.17454,0.20692
154_cs,CONF_0069,0.18882,0.01722,0.09828,0.19755,0.18025,0.19820
154_cs,CONF_0070,0.08006,0.01487,0.18553,0.23284,0.20475,0.17708
154_cs,CONF_0072,0.18891,0.01722,0.09814,0.19747,0.19797,0.18031
154_cs,CONF_0073,0.07849,0.01491,0.18660,0.23312,0.20574,0.17597
154_cs,CONF_0077,0.07679,0,0.21591,0.24488,0.15947,0.19888
154_cs,CONF_0080,0.11103,0.01934,0.17995,0.18361,0.18129,0.19004
154_cs,CONF_0089,0.07638,0,0.21562,0.24508,0.19806,0.15932
154_cs,CONF_0092,0.11341,0.01920,0.17536,0.18524,0.17886,0.19031
154_cs,CONF_0096,0.07645,0,0.21572,0.24516,0.19837,0.15925
154_cs,CONF_0100,0.11605,0.01906,0.17020,0.18376,0.17841,0.18931
155_cs,CONF_0001,0.16698,0.01626,0.14422,0.15722,0.19225,0.18204
155_cs,CONF_0002,0.13614,0.01820,0.17193,0.15600,0.18395,0.19151
155_cs,CONF_0003,0.14635,0.01475,0.12612,0.16664,0.19389,0.19498
155_cs,CONF_0004,0.13023,0.01485,0.17915,0.16443,0.18152,0.19352
155_cs,CONF_0005,0.14162,0.01685,0.14032,0.16753,0.20382,0.18062
155_cs,CONF_0006,0.17937,0.01481,0.12710,0.17317,0.18608,0.18932
155_cs,CONF_0007,0.13845,0.01345,0.15459,0.16962,0.20358,0.17424
155_cs,CONF_0008,0.14639,0.01476,0.12632,0.16645,0.19389,0.19499
155_cs,CONF_0009,0.14278,0.01697,0.14009,0.16756,0.20332,0.18089
155_cs,CONF_0010,0.14803,0.01307,0.15050,0.16988,0.18723,0.19102
155_cs,CONF_0011,0.14163,0.01448,0.15561,0.17922,0.22219,0.17469
155_cs,CONF_0012,0.14775,0.01305,0.15049,0.16999,0.18819,0.19032
155_cs,CONF_0013,0.13869,0.01351,0.15394,0.16939,0.20332,0.17406
155_cs,CONF_0014,0.13878,0.01350,0.15390,0.16932,0.20336,0.17400
156_cs,CONF_0001,0.15918,0.01661,0.14791,0.15653,0.18126,0.20147
156_cs,CONF_0002,0.13927,0.01770,0.15827,0.15568,0.17203,0.20231
156_cs,CONF_0003,0.17625,0.01503,0.13638,0.16149,0.17612,0.19406
156_cs,CONF_0004,0.13986,0.01687,0.14141,0.17037,0.19436,0.19297
156_cs,CONF_0005,0.12675,0.01575,0.16836,0.17127,0.18201,0.19651
156_cs,CONF_0006,0.14387,0.01118,0.13247,0.17766,0.20823,0.19163
156_cs,CONF_0007,0.14102,0.01662,0.13971,0.17088,0.19293,0.19433
156_cs,CONF_0008,0.14569,0.01441,0.14525,0.16833,0.16727,0.20802
156_cs,CONF_0009,0.14418,0.01116,0.13173,0.17791,0.20823,0.19194
156_cs,CONF_0011,0.13845,0.01479,0.15173,0.18230,0.19990,0.20009
156_cs,CONF_0013,0.11701,0.01164,0.15930,0.18934,0.20697,0.20703
156_cs,CONF_0014,0.13813,0.01478,0.15184,0.18223,0.20031,0.19970
156_cs,CONF_0015,0.13764,0.01479,0.15253,0.18188,0.20046,0.19954
156_cs,CONF_0016,0.11579,0.01166,0.15996,0.18999,0.20679,0.20753
156_cs,CONF_0017,0.11627,0.01168,0.16025,0.18957,0.20749,0.20665
156_cs,CONF_0018,0.13760,0.01486,0.15250,0.18197,0.19961,0.20027
156_cs,CONF_0019,0.13967,0.01493,0.15125,0.18184,0.19924,0.20052
156_cs,CONF_0020,0.17702,0.01502,0.13509,0.16141,0.17699,0.19321
156_cs,CONF_0021,0.13901,0.01485,0.15170,0.18186,0.19964,0.20035
157_cs,CONF_0001,0.17610,0.01830,0.14215,0.15232,0.19672,0.17992
157_cs,CONF_0002,0.17564,0.01830,0.14218,0.15230,0.19682,0.17985
157_cs,CONF_0003,0.12493,0.01428,0.18036,0.16755,0.21203,0.17511
157_cs,CONF_0004,0.14991,0.01661,0.14360,0.16586,0.18803,0.20138
157_cs,CONF_0005,0.12412,0.01115,0.15119,0.18206,0.19637,0.21000
157_cs,CONF_0006,0.12424,0.01117,0.15096,0.18219,0.19642,0.21024
157_cs,CONF_0007,0.17317,0.01487,0.12919,0.16640,0.20322,0.17894
157_cs,CONF_0008,0.15113,0.01633,0.14325,0.16522,0.18912,0.20031
157_cs,CONF_0009,0.17583,0.01831,0.14221,0.15232,0.19679,0.17991
157_cs,CONF_0010,0.12427,0.01119,0.15076,0.18242,0.19668,0.21027
157_cs,CONF_0017,0.15188,0.01312,0.12873,0.17537,0.19471,0.20004
157_cs,CONF_0018,0.12547,0.01112,0.15014,0.18261,0.19625,0.21033
158_cs,CONF_0001,0.17548,0.01826,0.14222,0.15210,0.19677,0.17989
158_cs,CONF_0002,0.17557,0.01827,0.14239,0.15225,0.19670,0.17998
158_cs,CONF_0003,0.12484,0.01426,0.18088,0.16770,0.21170,0.17516
158_cs,CONF_0004,0.14950,0.01665,0.14362,0.16613,0.18743,0.20174
158_cs,CONF_0005,0.12416,0.01118,0.15124,0.18225,0.19662,0.21002
158_cs,CONF_0006,0.17301,0.01485,0.12958,0.16637,0.20345,0.17875
158_cs,CONF_0007,0.15067,0.01625,0.14358,0.16515,0.18932,0.20019
158_cs,CONF_0008,0.14451,0.01276,0.15273,0.16554,0.18327,0.20748
158_cs,CONF_0014,0.15242,0.01312,0.12867,0.17589,0.19494,0.19993
158_cs,CONF_0015,0.12493,0.01114,0.15028,0.18269,0.19633,0.21037
159_cs,CONF_0001,0.19799,0.01637,0.13644,0.19049,0.21193,0.21074
159_cs,CONF_0002,0.20281,0.01538,0.11996,0.19292,0.20582,0.21167
159_cs,CONF_0004,0.15316,0.01784,0.16187,0.20171,0.21038,0.19921
159_cs,CONF_0007,0.19335,0.01582,0.12952,0.20581,0.20955,0.21305
