Ligand,Conformer,Atom1,Atom2,Atom3,Atom4,Atom5,Atom6,Atom7,Atom8,Atom9
168_cs,CONF_0030,-0.00676,-0.40484,0.05905,0.17243,-0.50598,0.32025,0.38672,0.21479,0.20858
168_cs,CONF_0033,-0.00859,-0.41766,0.06210,0.17648,-0.49160,0.30801,0.35640,0.21537,0.21213
168_cs,CONF_0034,0.05626,-0.46289,0.04712,0.18489,-0.42558,0.28640,0.33531,0.19864,0.22269
168_cs,CONF_0035,0.02763,-0.43590,0.05313,0.17257,-0.52495,0.31052,0.33668,0.21630,0.21280
168_cs,CONF_0037,-0.03938,-0.34823,0.01564,0.17870,-0.47612,0.32967,0.30651,0.19229,0.19457
168_cs,CONF_0039,-0.03510,-0.34329,0.01972,0.18146,-0.53125,0.35031,0.31654,0.19942,0.19666
168_cs,CONF_0040,0.04115,-0.48300,0.08280,0.18837,-0.43675,0.30389,0.33788,0.19645,0.20160
168_cs,CONF_0041,-0.00151,-0.43003,0.06383,0.18023,-0.46029,0.24863,0.38352,0.19565,0.22494
168_cs,CONF_0053,0.03563,-0.42788,0.02848,0.17219,-0.53637,0.31924,0.39749,0.20507,0.22514
168_cs,CONF_0054,0.04346,-0.45020,0.05440,0.18716,-0.40452,0.25554,0.25289,0.20047,0.20479
168_cs,CONF_0055,0.03957,-0.48246,0.08388,0.18812,-0.43844,0.30339,0.34047,0.19717,0.20182
168_cs,CONF_0057,0.02720,-0.41333,0.03207,0.17663,-0.44124,0.25069,0.31665,0.20539,0.21841
168_cs,CONF_0070,0.07484,-0.44566,0.02626,0.19365,-0.48025,0.27803,0.29844,0.19582,0.21627
168_cs,CONF_0073,-0.00763,-0.35514,0.00540,0.17372,-0.35246,0.24588,0.28632,0.19363,0.20919
168_cs,CONF_0075,-0.04114,-0.34198,-0.03142,0.18379,-0.46036,0.31117,0.30431,0.19855,0.22025
168_cs,CONF_0076,0.02399,-0.42031,0.03261,0.17844,-0.46940,0.25527,0.40666,0.19856,0.20986
168_cs,CONF_0080,-0.03704,-0.35135,0.03449,0.18232,-0.55654,0.36685,0.26787,0.19447,0.19946
168_cs,CONF_0124,-0.03756,-0.32957,-0.00485,0.17587,-0.41440,0.30223,0.26500,0.19596,0.21101
168_cs,CONF_0131,-0.00926,-0.41874,0.06275,0.17688,-0.48918,0.31092,0.35434,0.21450,0.21194
168_cs,CONF_0150,-0.00911,-0.35579,0.00498,0.17386,-0.35144,0.24683,0.28468,0.19426,0.20944
168_cs,CONF_0184,-0.03920,-0.34884,0.01541,0.17870,-0.47732,0.33027,0.30760,0.19274,0.19445
168_cs,CONF_0213,0.03413,-0.43417,0.04814,0.17331,-0.52481,0.31005,0.32984,0.21495,0.21228
168_cs,CONF_0225,-0.03710,-0.35179,0.03636,0.18183,-0.55927,0.36579,0.27110,0.19477,0.19970
168_cs,CONF_0274,0.04485,-0.45076,0.05551,0.18682,-0.40164,0.25673,0.25292,0.20069,0.20488
168_cs,CONF_0293,-0.00390,-0.42889,0.06157,0.18050,-0.46100,0.24896,0.38346,0.19566,0.22507
169_cs,CONF_0001,0.02707,-0.43640,0.00773,0.17717,-0.26701,0.38534,0.57078,0.19545,0.19410
169_cs,CONF_0002,-0.04710,-0.39481,0.00710,0.18295,-0.29601,0.37751,0.49978,0.21135,0.19299
169_cs,CONF_0003,0.00733,-0.41441,0.00093,0.19286,-0.24291,0.38802,0.56086,0.18989,0.18758
169_cs,CONF_0005,0.01993,-0.43784,0.00296,0.17870,-0.25348,0.38735,0.49510,0.19704,0.19451
169_cs,CONF_0010,-0.05201,-0.42563,0.01030,0.17389,-0.26450,0.33467,0.41269,0.23339,0.19505
169_cs,CONF_0013,0.04888,-0.47151,0.04354,0.17651,-0.30249,0.41747,0.58104,0.19497,0.18902
169_cs,CONF_0025,0.04990,-0.45449,0.03037,0.17161,-0.34068,0.41955,0.48498,0.19871,0.19241
169_cs,CONF_0031,0.02645,-0.43950,0.00988,0.17768,-0.26692,0.38596,0.56891,0.19532,0.19314
169_cs,CONF_0032,0.00420,-0.39476,0.01702,0.17816,-0.28639,0.42545,0.51633,0.19654,0.18780
169_cs,CONF_0033,0.02808,-0.43615,0.00524,0.17799,-0.27063,0.38539,0.57089,0.19453,0.19378
16_cs,CONF_0001,-0.19555,-0.18282,-0.08220,0.18785,-0.22149,0.20422,0.25309,0.15144,0.13664
16_cs,CONF_0002,0.08156,-0.37031,-0.12412,0.21082,-0.26763,0.30351,0.28169,0.17788,0.20044
16_cs,CONF_0003,-0.09232,-0.20852,-0.01822,0.12014,-0.23016,0.25002,0.23921,0.13175,0.16026
16_cs,CONF_0004,-0.15161,-0.36473,0.04722,0.20780,-0.17481,0.26042,0.20331,0.19138,0.18777
16_cs,CONF_0005,0.08683,-0.36771,-0.13151,0.21128,-0.27227,0.30254,0.28249,0.17772,0.20067
16_cs,CONF_0006,0.07398,-0.37310,-0.11448,0.21135,-0.26005,0.28236,0.26089,0.17915,0.19712
16_cs,CONF_0008,0.07197,-0.37471,-0.10883,0.21164,-0.25917,0.27991,0.26007,0.17955,0.19668
16_cs,CONF_0009,-0.10398,-0.36220,0.23220,0.17024,-0.27189,0.21382,0.21978,0.15055,0.02818
16_cs,CONF_0010,0.06711,-0.37488,-0.10321,0.21172,-0.25700,0.28807,0.26384,0.18029,0.19597
16_cs,CONF_0011,0.06901,-0.38044,-0.09528,0.21123,-0.25237,0.27794,0.25587,0.17813,0.19583
16_cs,CONF_0013,0.06772,-0.37474,-0.10475,0.21184,-0.25722,0.28981,0.26398,0.17987,0.19613
16_cs,CONF_0015,-0.11871,-0.36259,0.24380,0.17679,-0.28522,0.22190,0.23731,0.15136,0.04364
16_cs,CONF_0016,0.06208,-0.37794,-0.15604,0.21113,-0.18491,0.22109,0.25442,0.18994,0.19520
16_cs,CONF_0017,-0.14684,-0.36327,0.04432,0.20781,-0.17716,0.26030,0.20393,0.19140,0.18777
16_cs,CONF_0018,0.10977,-0.41378,0.12615,0.19748,-0.30531,0.22383,0.20853,0.18428,0.15181
16_cs,CONF_0019,0.11045,-0.41385,0.12755,0.19737,-0.30690,0.22416,0.20952,0.18400,0.15175
16_cs,CONF_0020,-0.15238,-0.20836,-0.04766,0.13246,-0.19894,0.23814,0.27659,0.16936,0.10163
16_cs,CONF_0022,-0.08354,-0.16609,-0.20027,0.18321,-0.22763,0.27398,0.19601,0.13672,0.15125
16_cs,CONF_0023,0.11161,-0.41587,0.12277,0.19821,-0.30635,0.22449,0.20879,0.18687,0.15273
16_cs,CONF_0024,-0.24508,-0.31421,0.25314,0.11618,-0.18588,0.17757,0.21627,0.13637,0.13777
16_cs,CONF_0025,0.13095,-0.45579,0.10128,0.19903,-0.24279,0.27290,0.22312,0.14923,0.18263
16_cs,CONF_0026,0.06599,-0.38785,-0.14750,0.21272,-0.18572,0.22390,0.25552,0.19005,0.19431
16_cs,CONF_0027,0.09100,-0.46034,0.14159,0.20118,-0.25418,0.22882,0.27644,0.18097,0.14823
16_cs,CONF_0028,-0.08901,-0.38534,0.08194,0.21176,-0.25712,0.27351,0.28554,0.19334,0.17624
16_cs,CONF_0029,-0.15172,-0.20645,-0.05265,0.13309,-0.19853,0.23972,0.27701,0.16926,0.10167
16_cs,CONF_0030,-0.09687,-0.38661,0.08136,0.21119,-0.25460,0.26446,0.29170,0.19479,0.17857
16_cs,CONF_0031,-0.09907,-0.38513,0.07941,0.21101,-0.25710,0.26693,0.28969,0.19482,0.17861
170_cs,CONF_0001,0.01304,-0.44590,0.03450,0.17829,-0.26942,0.58351,0.36313,0.19175,0.19657
170_cs,CONF_0008,0.00900,-0.40353,-0.01451,0.18108,-0.29931,0.48822,0.35728,0.19388,0.20990
170_cs,CONF_0022,0.00998,-0.44274,0.02711,0.17788,-0.26772,0.58709,0.35998,0.19248,0.19803
170_cs,CONF_0027,0.01507,-0.44820,0.03909,0.17855,-0.27069,0.58119,0.36434,0.19158,0.19580
170_cs,CONF_0041,-0.01970,-0.39292,-0.00638,0.19101,-0.24179,0.57528,0.38111,0.18914,0.18715
170_cs,CONF_0114,0.01151,-0.40513,-0.01164,0.18119,-0.29997,0.49122,0.35957,0.19412,0.20915
171_cs,CONF_0002,0.02528,-0.45997,0.06673,0.16561,-0.23166,0.29031,0.27064,0.19581,0.19273
171_cs,CONF_0004,-0.02157,-0.41126,0.04980,0.17026,-0.25523,0.23998,0.27939,0.20497,0.20372
171_cs,CONF_0005,0.05835,-0.40427,-0.04371,0.17068,-0.26075,0.27384,0.25163,0.20535,0.20439
171_cs,CONF_0008,0.04950,-0.46203,0.05203,0.17151,-0.25569,0.23521,0.23633,0.19906,0.21182
171_cs,CONF_0012,0.07165,-0.47912,0.06634,0.15636,-0.31465,0.29055,0.28957,0.19872,0.20008
171_cs,CONF_0015,0.01783,-0.44355,0.05864,0.16513,-0.34128,0.25967,0.29483,0.20753,0.20814
171_cs,CONF_0020,-0.03261,-0.39756,0.05088,0.17025,-0.27501,0.21677,0.33717,0.20566,0.21030
171_cs,CONF_0021,0.06921,-0.44952,0.02306,0.16552,-0.35173,0.29007,0.26673,0.20764,0.20777
171_cs,CONF_0025,-0.00248,-0.42980,0.03097,0.17280,-0.25827,0.22766,0.32591,0.20324,0.20678
171_cs,CONF_0027,0.05045,-0.42932,0.04197,0.17284,-0.33585,0.26728,0.26945,0.19975,0.20255
171_cs,CONF_0030,0.06073,-0.47289,0.00607,0.16108,-0.25869,0.24790,0.29356,0.19482,0.20411
171_cs,CONF_0032,0.01196,-0.42645,0.03691,0.17393,-0.26650,0.21057,0.32206,0.20252,0.20193
171_cs,CONF_0034,0.02159,-0.45296,0.07546,0.15764,-0.23796,0.28656,0.34408,0.19564,0.20183
171_cs,CONF_0037,-0.00984,-0.39827,0.03137,0.16517,-0.29050,0.21263,0.36734,0.19881,0.20471
171_cs,CONF_0040,-0.01189,-0.39833,0.03086,0.16537,-0.29025,0.21222,0.36846,0.19923,0.20523
171_cs,CONF_0044,-0.05001,-0.40859,0.01808,0.17171,-0.27462,0.28177,0.34686,0.19694,0.19022
171_cs,CONF_0045,-0.00953,-0.40016,0.03043,0.16506,-0.29058,0.21168,0.36922,0.19909,0.20530
171_cs,CONF_0046,0.07117,-0.49622,0.03678,0.17854,-0.30680,0.25226,0.33190,0.19967,0.20266
171_cs,CONF_0047,0.04981,-0.45375,-0.01453,0.17400,-0.30102,0.25544,0.31198,0.19666,0.22037
171_cs,CONF_0049,-0.08046,-0.41362,0.03282,0.16978,-0.26754,0.28597,0.32975,0.20775,0.19151
171_cs,CONF_0052,0.05620,-0.48245,0.06417,0.15709,-0.26700,0.30170,0.29584,0.19808,0.19750
171_cs,CONF_0054,-0.00943,-0.39985,0.03046,0.16538,-0.29065,0.21251,0.36867,0.19887,0.20485
171_cs,CONF_0058,0.00129,-0.47663,0.05165,0.17212,-0.32346,0.31117,0.27288,0.21773,0.19555
171_cs,CONF_0062,0.04881,-0.46042,0.04888,0.17157,-0.25533,0.23786,0.23758,0.19883,0.21196
171_cs,CONF_0064,0.00931,-0.42567,0.01396,0.16887,-0.33014,0.25823,0.26763,0.21189,0.20715
171_cs,CONF_0065,0.01483,-0.45143,0.04192,0.16508,-0.27576,0.26554,0.21926,0.20148,0.19757
171_cs,CONF_0073,0.05622,-0.46695,0.00686,0.17324,-0.30188,0.24891,0.31337,0.19604,0.21761
171_cs,CONF_0076,0.04870,-0.40706,-0.01059,0.16687,-0.24981,0.24968,0.27852,0.19125,0.20906
171_cs,CONF_0078,0.04707,-0.45208,-0.01350,0.17389,-0.30005,0.25647,0.30906,0.19713,0.22062
171_cs,CONF_0082,0.04364,-0.36958,-0.03402,0.17164,-0.29423,0.26415,0.23132,0.19908,0.20816
171_cs,CONF_0083,0.06476,-0.48139,0.07148,0.15260,-0.27334,0.30493,0.30764,0.19840,0.19784
172_cs,CONF_0002,0.01367,-0.46145,0.07061,0.16523,-0.23531,0.28041,0.27234,0.19555,0.19366
172_cs,CONF_0004,-0.03038,-0.41081,0.05533,0.17084,-0.26186,0.25434,0.26948,0.20293,0.20419
172_cs,CONF_0005,0.05293,-0.41112,-0.04003,0.17105,-0.25332,0.27127,0.24801,0.20429,0.20464
172_cs,CONF_0006,0.04484,-0.40876,-0.03444,0.17332,-0.25069,0.26944,0.24726,0.20562,0.20141
172_cs,CONF_0009,0.04581,-0.46746,0.06034,0.17220,-0.26570,0.24559,0.23387,0.19837,0.21241
172_cs,CONF_0013,0.06761,-0.47778,0.06037,0.15499,-0.29800,0.28903,0.28222,0.20042,0.20222
172_cs,CONF_0016,0.03199,-0.44314,0.05736,0.16481,-0.33378,0.26228,0.28469,0.20456,0.20969
172_cs,CONF_0021,-0.03791,-0.39756,0.04350,0.17135,-0.27000,0.23599,0.32481,0.20448,0.21134
172_cs,CONF_0022,0.06575,-0.44588,0.02745,0.16383,-0.33780,0.29128,0.25933,0.20762,0.20454
172_cs,CONF_0026,-0.00248,-0.44132,0.04255,0.17306,-0.27208,0.23783,0.31943,0.20305,0.20983
172_cs,CONF_0028,0.04585,-0.42542,0.03801,0.17255,-0.32912,0.26252,0.26011,0.20090,0.20364
172_cs,CONF_0031,0.05260,-0.47146,0.02123,0.16070,-0.25603,0.23653,0.28858,0.19456,0.20206
172_cs,CONF_0033,0.00058,-0.44035,0.04101,0.17304,-0.27057,0.23497,0.31717,0.20272,0.21015
172_cs,CONF_0035,0.00419,-0.45262,0.07213,0.15744,-0.24091,0.28995,0.33874,0.19668,0.20380
172_cs,CONF_0038,-0.02124,-0.40203,0.03662,0.16588,-0.28337,0.21935,0.36309,0.19982,0.20453
172_cs,CONF_0041,-0.02145,-0.40087,0.03679,0.16598,-0.28224,0.22118,0.36323,0.19916,0.20426
172_cs,CONF_0045,-0.06621,-0.41268,0.03808,0.17114,-0.28863,0.28371,0.34644,0.20177,0.19401
172_cs,CONF_0046,0.08093,-0.51213,0.04532,0.17854,-0.31240,0.25405,0.32910,0.19616,0.20264
172_cs,CONF_0047,0.05514,-0.46560,0.00106,0.17251,-0.30290,0.25611,0.30812,0.19251,0.22028
172_cs,CONF_0049,-0.07271,-0.40735,0.03153,0.16850,-0.27025,0.27104,0.33212,0.20411,0.19355
172_cs,CONF_0052,0.05587,-0.49142,0.06896,0.15762,-0.26074,0.29979,0.29930,0.19884,0.19895
172_cs,CONF_0054,-0.02086,-0.40322,0.03406,0.16596,-0.28408,0.21788,0.36481,0.19998,0.20469
172_cs,CONF_0058,-0.06529,-0.40967,0.03597,0.17095,-0.28936,0.28174,0.34892,0.20101,0.19419
172_cs,CONF_0062,0.04562,-0.46886,0.06116,0.17234,-0.26555,0.24522,0.23248,0.19880,0.21259
172_cs,CONF_0064,0.00707,-0.42090,0.00118,0.16842,-0.32884,0.26757,0.26136,0.20998,0.21021
172_cs,CONF_0065,0.01494,-0.45288,0.05399,0.16525,-0.27890,0.25995,0.21851,0.19976,0.19640
172_cs,CONF_0073,0.04432,-0.45252,-0.00008,0.17223,-0.30188,0.24480,0.30633,0.19526,0.21678
172_cs,CONF_0078,0.05596,-0.46611,0.00122,0.17239,-0.30172,0.25906,0.30790,0.19285,0.22030
172_cs,CONF_0082,0.03367,-0.38175,-0.02215,0.17106,-0.28648,0.26714,0.23143,0.19926,0.20909
172_cs,CONF_0083,0.05723,-0.48341,0.07006,0.15313,-0.27258,0.30907,0.30876,0.19982,0.19915
173_cs,CONF_0001,-0.01583,-0.42938,0.03852,0.18834,-0.37501,0.45374,0.46703,0.18910,0.18561
173_cs,CONF_0002,-0.00103,-0.37779,0.00825,0.16276,-0.36242,0.41342,0.48187,0.18595,0.19705
173_cs,CONF_0003,0.00500,-0.38431,0.01156,0.16153,-0.36757,0.41447,0.48641,0.18113,0.19862
173_cs,CONF_0004,0.00770,-0.35708,-0.02720,0.16996,-0.46999,0.50683,0.51813,0.20219,0.21704
173_cs,CONF_0005,-0.04596,-0.32330,-0.02480,0.17110,-0.45720,0.52071,0.47813,0.20688,0.19405
173_cs,CONF_0006,0.00783,-0.47555,0.09880,0.17048,-0.36133,0.44997,0.42833,0.21421,0.17626
173_cs,CONF_0007,-0.00549,-0.46152,0.09395,0.16843,-0.35958,0.44874,0.42005,0.21698,0.17704
173_cs,CONF_0008,0.01410,-0.34991,-0.03545,0.16987,-0.47572,0.49433,0.52998,0.19912,0.21769
173_cs,CONF_0009,-0.02077,-0.37449,0.00996,0.16271,-0.35683,0.42652,0.48723,0.18841,0.19550
173_cs,CONF_0011,0.04403,-0.43130,-0.02272,0.18830,-0.37642,0.46743,0.44811,0.18828,0.18814
173_cs,CONF_0012,-0.04447,-0.33485,-0.02734,0.17300,-0.45702,0.52640,0.47890,0.20892,0.19488
173_cs,CONF_0013,0.06398,-0.43306,-0.02062,0.18680,-0.38204,0.47077,0.44674,0.18374,0.18901
173_cs,CONF_0014,-0.03302,-0.33729,-0.02897,0.17357,-0.44985,0.46031,0.53284,0.19386,0.20465
174_cs,CONF_0001,-0.00858,-0.39260,0.01777,0.16392,-0.36302,0.48312,0.41696,0.20299,0.18356
174_cs,CONF_0002,-0.01186,-0.43361,0.04914,0.18949,-0.38164,0.44780,0.47353,0.18981,0.18510
174_cs,CONF_0003,-0.00801,-0.38844,0.01399,0.16376,-0.36202,0.48600,0.41595,0.20224,0.18443
174_cs,CONF_0004,0.02783,-0.35760,-0.03549,0.16953,-0.47934,0.49603,0.53391,0.19855,0.21803
174_cs,CONF_0005,-0.01763,-0.32875,-0.04770,0.17246,-0.45635,0.47489,0.52815,0.19290,0.20746
174_cs,CONF_0006,0.10160,-0.46903,0.00237,0.16882,-0.36043,0.41099,0.44625,0.17428,0.21312
174_cs,CONF_0007,0.09245,-0.46299,-0.00225,0.17002,-0.36179,0.41629,0.45343,0.17516,0.21515
174_cs,CONF_0008,-0.03617,-0.35075,0.02540,0.16937,-0.47889,0.52432,0.48547,0.21857,0.20022
174_cs,CONF_0009,-0.03302,-0.35149,0.02468,0.16920,-0.47943,0.52561,0.48726,0.21770,0.20038
174_cs,CONF_0011,-0.00527,-0.38145,0.01619,0.16157,-0.36332,0.41666,0.48516,0.18579,0.19346
174_cs,CONF_0012,-0.03386,-0.33276,-0.03039,0.17262,-0.44921,0.45751,0.53326,0.19690,0.20680
174_cs,CONF_0013,-0.01572,-0.42847,0.04725,0.18844,-0.37676,0.43848,0.48460,0.18901,0.18514
174_cs,CONF_0014,-0.01862,-0.33741,-0.04429,0.17235,-0.44793,0.45505,0.52980,0.19274,0.20903
177_cs,CONF_0001,0.04615,-0.54585,-0.04309,0.19308,-0.28500,0.20778,0.21524,0.19116,0.21397
177_cs,CONF_0002,-0.04030,-0.53374,0.04151,0.18991,-0.28540,0.21607,0.20853,0.21173,0.19187
177_cs,CONF_0004,-0.04486,-0.42416,-0.14597,0.20686,-0.23298,0.24456,0.16077,0.18156,0.18696
177_cs,CONF_0005,-0.08213,-0.36214,-0.12715,0.20854,-0.29677,0.23168,0.18195,0.17911,0.18722
177_cs,CONF_0006,0.00276,-0.44505,-0.08652,0.21747,-0.29220,0.21676,0.18629,0.18505,0.19805
177_cs,CONF_0009,-0.07733,-0.36530,-0.12965,0.20847,-0.29544,0.23066,0.18080,0.17853,0.18803
177_cs,CONF_0010,-0.15382,-0.27861,-0.15767,0.21025,-0.26307,0.24266,0.18760,0.18591,0.17947
177_cs,CONF_0011,0.07113,-0.57396,-0.03927,0.20078,-0.31612,0.21415,0.21380,0.19164,0.20158
177_cs,CONF_0013,-0.08502,-0.44203,0.01007,0.21579,-0.29003,0.18298,0.21935,0.19867,0.17979
177_cs,CONF_0014,-0.02048,-0.42279,-0.07132,0.22095,-0.27206,0.29107,0.19937,0.18002,0.19212
177_cs,CONF_0015,-0.08325,-0.44672,0.01262,0.21550,-0.28857,0.18938,0.22011,0.19942,0.18061
177_cs,CONF_0016,-0.11108,-0.32358,-0.15094,0.20623,-0.27005,0.18914,0.17633,0.18101,0.18605
177_cs,CONF_0017,-0.04540,-0.40772,-0.05612,0.21763,-0.27727,0.26544,0.18730,0.18251,0.19381
177_cs,CONF_0019,-0.06943,-0.50741,0.08080,0.21001,-0.34467,0.21680,0.25924,0.19398,0.17801
177_cs,CONF_0020,0.00771,-0.38094,-0.16619,0.22027,-0.26097,0.24433,0.24211,0.18158,0.19797
177_cs,CONF_0022,-0.17267,-0.37005,0.00218,0.21743,-0.24877,0.23200,0.23984,0.19934,0.17862
177_cs,CONF_0023,0.06302,-0.50794,-0.04547,0.20344,-0.30882,0.19999,0.21245,0.19382,0.20424
178_cs,CONF_0001,0.04334,-0.54153,-0.03540,0.19292,-0.29427,0.20795,0.22667,0.19478,0.21007
178_cs,CONF_0002,-0.05191,-0.54828,0.05397,0.19497,-0.27770,0.22234,0.20854,0.21574,0.18946
178_cs,CONF_0004,-0.05959,-0.40846,-0.14990,0.20665,-0.24463,0.26254,0.17765,0.18135,0.18845
178_cs,CONF_0005,-0.10285,-0.34776,-0.11289,0.20673,-0.30508,0.23004,0.18949,0.17946,0.18340
178_cs,CONF_0006,-0.00401,-0.43646,-0.09854,0.21577,-0.29794,0.22564,0.18369,0.18410,0.20082
178_cs,CONF_0009,-0.10415,-0.34923,-0.11839,0.20667,-0.30673,0.23139,0.18687,0.18016,0.18510
178_cs,CONF_0010,-0.14306,-0.28347,-0.14417,0.20908,-0.25933,0.23980,0.19851,0.18510,0.17621
178_cs,CONF_0011,0.06930,-0.57094,-0.05131,0.20039,-0.31646,0.21233,0.22227,0.19345,0.20603
178_cs,CONF_0013,-0.14401,-0.28482,-0.14897,0.20907,-0.25672,0.24064,0.19677,0.18521,0.17851
178_cs,CONF_0014,-0.08100,-0.45464,0.00719,0.21677,-0.29399,0.18768,0.24010,0.19655,0.18228
178_cs,CONF_0015,-0.00770,-0.44173,-0.09265,0.22400,-0.27313,0.28957,0.20491,0.18081,0.19703
178_cs,CONF_0016,-0.07687,-0.45439,0.00706,0.21707,-0.29334,0.18815,0.24030,0.19662,0.18200
178_cs,CONF_0017,-0.12523,-0.31257,-0.14745,0.20571,-0.27673,0.19654,0.17562,0.18315,0.19049
178_cs,CONF_0018,-0.04429,-0.41100,-0.07112,0.22049,-0.26998,0.26806,0.19447,0.18140,0.19688
178_cs,CONF_0019,-0.04272,-0.41227,-0.07334,0.22068,-0.26905,0.26613,0.19433,0.18115,0.19695
178_cs,CONF_0021,-0.07178,-0.50724,0.08074,0.20921,-0.34293,0.20187,0.26175,0.19052,0.17785
178_cs,CONF_0022,0.00604,-0.38114,-0.18524,0.21981,-0.25413,0.24882,0.23780,0.18318,0.20015
178_cs,CONF_0024,-0.18495,-0.38227,0.00648,0.22083,-0.24980,0.24066,0.24204,0.20208,0.18053
178_cs,CONF_0025,0.07031,-0.52692,-0.04112,0.20546,-0.32694,0.20902,0.21223,0.19355,0.20755
179_cs,CONF_0001,0.08634,-0.37695,0.06825,0.15946,0.00755,0.00827,0.01014,0.18706,0.18549
179_cs,CONF_0002,0.06685,-0.36710,0.07289,0.16048,0.00734,0.01050,0.00717,0.18654,0.18724
17_cs,CONF_0003,0.00187,-0.43242,0.05447,0.16439,-0.38702,0.27406,0.29803,0.23044,0.19572
17_cs,CONF_0004,0.00399,-0.36829,-0.05204,0.18386,-0.36523,0.32225,0.38339,0.18505,0.21511
17_cs,CONF_0007,-0.01206,-0.41516,0.05018,0.17131,-0.37572,0.26389,0.31473,0.22667,0.20235
17_cs,CONF_0008,-0.00057,-0.43589,0.03022,0.16793,-0.34588,0.37898,0.27417,0.22893,0.19624
17_cs,CONF_0012,-0.00008,-0.43446,0.06104,0.16445,-0.38715,0.27523,0.29593,0.22950,0.19549
17_cs,CONF_0022,0.00052,-0.43368,0.06060,0.16437,-0.38785,0.27167,0.30051,0.23057,0.19398
17_cs,CONF_0023,0.01402,-0.52182,0.06404,0.20004,-0.39641,0.20188,0.47620,0.17757,0.20841
17_cs,CONF_0035,0.01078,-0.52486,0.06855,0.20017,-0.39603,0.20534,0.47612,0.17843,0.20863
17_cs,CONF_0036,-0.03763,-0.44188,0.06591,0.17135,-0.40211,0.25813,0.34085,0.23000,0.19593
17_cs,CONF_0044,-0.03222,-0.44348,0.06541,0.17079,-0.40129,0.25489,0.34005,0.22973,0.19527
17_cs,CONF_0056,0.00114,-0.41234,0.05002,0.17207,-0.38998,0.26559,0.32694,0.22316,0.20348
17_cs,CONF_0061,-0.02676,-0.44519,0.06829,0.17092,-0.39661,0.24133,0.34189,0.22857,0.19521
17_cs,CONF_0064,0.09021,-0.50299,0.02112,0.17091,-0.35168,0.20691,0.41801,0.18974,0.22299
17_cs,CONF_0068,0.01256,-0.42835,-0.04437,0.18738,-0.41446,0.23292,0.48169,0.17419,0.20969
17_cs,CONF_0113,-0.02620,-0.45274,0.07683,0.17114,-0.38452,0.23427,0.35296,0.22697,0.19264
180_cs,CONF_0001,0.08511,-0.37561,0.06897,0.15918,0.00660,0.00786,0.00963,0.18607,0.18524
180_cs,CONF_0002,0.07858,-0.37042,0.06500,0.16094,0.00795,0.00668,0.01007,0.18674,0.18699
181_cs,CONF_0001,-0.04715,-0.38312,0.03176,0.18137,-0.46761,0.23314,0.25679,0.18498,0.21862
181_cs,CONF_0002,0.00270,-0.36429,0.02607,0.16641,-0.35035,0.19711,0.21109,0.18424,0.20519
181_cs,CONF_0003,-0.01829,-0.39587,0.05781,0.17824,-0.33316,0.22641,0.23440,0.18296,0.20794
181_cs,CONF_0005,-0.01761,-0.34841,-0.02051,0.16857,-0.47570,0.23622,0.27541,0.20431,0.22261
181_cs,CONF_0006,-0.01866,-0.40188,0.03574,0.17662,-0.34668,0.19440,0.21644,0.19100,0.20683
181_cs,CONF_0007,-0.03464,-0.34461,0.03081,0.17815,-0.39209,0.17611,0.23911,0.19240,0.20321
181_cs,CONF_0008,0.00336,-0.38192,0.05496,0.16620,-0.39503,0.19667,0.23801,0.20331,0.20035
181_cs,CONF_0010,0.04110,-0.43549,0.06947,0.18703,-0.49468,0.22730,0.22837,0.18839,0.21681
181_cs,CONF_0013,-0.04952,-0.38358,0.03409,0.18088,-0.46621,0.23352,0.25395,0.18660,0.21821
181_cs,CONF_0019,-0.08389,-0.35895,0.03398,0.17427,-0.38513,0.19510,0.26345,0.20949,0.20141
181_cs,CONF_0020,-0.08397,-0.35897,0.03325,0.17421,-0.38501,0.19512,0.26326,0.20964,0.20147
181_cs,CONF_0031,-0.02188,-0.36577,0.04134,0.17612,-0.41866,0.20547,0.30633,0.18951,0.20616
181_cs,CONF_0032,-0.02290,-0.36599,0.03863,0.17639,-0.41872,0.20727,0.30737,0.18905,0.20696
181_cs,CONF_0037,-0.01427,-0.40228,0.03375,0.17633,-0.34667,0.19589,0.21680,0.19160,0.20689
181_cs,CONF_0041,-0.01223,-0.40198,0.03048,0.17612,-0.34713,0.19711,0.21626,0.19159,0.20730
181_cs,CONF_0043,0.01075,-0.44488,0.07067,0.19103,-0.42870,0.18490,0.30571,0.21474,0.20662
181_cs,CONF_0046,0.03431,-0.38430,0.00509,0.17622,-0.34267,0.20075,0.22976,0.18491,0.21473
181_cs,CONF_0056,0.11236,-0.46847,-0.03176,0.19693,-0.45788,0.18917,0.27479,0.18623,0.22166
181_cs,CONF_0060,-0.07611,-0.43391,0.08473,0.17329,-0.35552,0.18728,0.20993,0.20244,0.20921
181_cs,CONF_0063,0.03914,-0.45549,0.06266,0.19595,-0.37630,0.17262,0.18726,0.19934,0.21446
181_cs,CONF_0064,0.00247,-0.39841,0.08763,0.17228,-0.44929,0.20529,0.28868,0.21052,0.21221
181_cs,CONF_0068,0.00081,-0.35150,0.04510,0.17441,-0.48782,0.20481,0.28310,0.19271,0.21377
181_cs,CONF_0071,0.03408,-0.38429,0.00557,0.17618,-0.34269,0.20030,0.22999,0.18533,0.21510
